id_nodo,latitud,longitud,tipo,estado
D066,-16.438542,-71.525352,tubo,transitable
D067,-16.35813,-71.58361,tubo,transitable
D068,-16.368915,-71.563783,valvula,transitable
D069,-16.439663,-71.594287,tubo,transitable
D070,-16.388123,-71.581533,valvula,transitable
D071,-16.366699,-71.506047,bomba,obstaculo
D072,-16.383711,-71.529488,bomba,transitable
D073,-16.379911,-71.531942,tubo,transitable
D074,-16.356644,-71.560446,bomba,transitable
D075,-16.366686,-71.517493,valvula,transitable
D076,-16.350207,-71.545492,bomba,transitable
D077,-16.414773,-71.582066,valvula,transitable
D078,-16.408937,-71.554255,valvula,transitable
D079,-16.359024,-71.570674,tubo,transitable
D080,-16.407791,-71.575426,bomba,transitable
D081,-16.393708,-71.552602,valvula,transitable
D082,-16.426949,-71.585558,bomba,obstaculo
D083,-16.38748,-71.564749,tubo,transitable
D084,-16.38282,-71.594516,valvula,transitable
D085,-16.385821,-71.589674,tubo,transitable
D086,-16.406225,-71.518744,tubo,transitable
D087,-16.352131,-71.592637,valvula,transitable
D088,-16.441174,-71.580307,tubo,obstaculo
D089,-16.352425,-71.51838,bomba,transitable
D090,-16.415039,-71.534609,valvula,transitable
D091,-16.411233,-71.559739,valvula,obstaculo
D092,-16.374588,-71.541821,valvula,transitable
D093,-16.402043,-71.590746,tubo,obstaculo
D094,-16.438222,-71.591695,tubo,transitable
D095,-16.400447,-71.559737,tubo,transitable
D096,-16.400747,-71.535679,bomba,obstaculo
D097,-16.445632,-71.505671,tubo,transitable
D098,-16.389419,-71.574873,bomba,transitable
D099,-16.432771,-71.572783,tubo,obstaculo
D100,-16.373327,-71.583707,valvula,transitable
D0001,-16.360152,-71.588128,tubo,obstaculo
D0002,-16.4481,-71.506816,tubo,transitable
D0003,-16.369066,-71.531435,valvula,transitable
D0004,-16.405026,-71.561983,tubo,transitable
D0005,-16.356309,-71.58086,tubo,obstaculo
D0006,-16.376226,-71.503759,tubo,transitable
D0007,-16.44916,-71.565639,tubo,transitable
D0008,-16.418112,-71.578095,valvula,transitable
D0009,-16.363217,-71.559434,bomba,obstaculo
D0010,-16.395792,-71.514243,bomba,transitable
D0011,-16.424197,-71.500052,valvula,transitable
D0012,-16.431361,-71.572444,tubo,obstaculo
D0013,-16.417858,-71.590725,tubo,transitable
D0014,-16.41696,-71.553682,tubo,transitable
D0015,-16.37925,-71.552927,tubo,transitable
D0016,-16.351125,-71.518457,valvula,transitable
D0017,-16.442466,-71.507917,tubo,transitable
D0018,-16.375368,-71.527575,tubo,transitable
D0019,-16.362679,-71.598413,bomba,obstaculo
D0020,-16.416262,-71.559999,tubo,transitable
D0021,-16.430264,-71.557751,tubo,transitable
D0022,-16.362728,-71.56673,tubo,transitable
D0023,-16.418524,-71.593652,tubo,transitable
D0024,-16.395314,-71.542245,valvula,transitable
D0025,-16.438067,-71.552705,tubo,obstaculo
D0026,-16.447301,-71.566479,bomba,obstaculo
D0027,-16.379491,-71.589674,tubo,transitable
D0028,-16.43081,-71.503848,tubo,obstaculo
D0029,-16.384213,-71.579008,valvula,transitable
D0030,-16.420937,-71.542744,valvula,transitable
D0031,-16.398977,-71.586701,bomba,transitable
D0032,-16.434066,-71.595038,tubo,transitable
D0033,-16.407945,-71.591542,bomba,transitable
D0034,-16.403481,-71.575835,tubo,transitable
D0035,-16.386432,-71.510001,bomba,obstaculo
D0036,-16.427238,-71.544253,bomba,obstaculo
D0037,-16.408974,-71.588242,tubo,transitable
D0038,-16.402235,-71.531487,valvula,transitable
D0039,-16.373766,-71.531879,valvula,transitable
D0040,-16.442111,-71.519133,tubo,transitable
D0041,-16.396254,-71.572941,valvula,transitable
D0042,-16.442245,-71.50578,tubo,transitable
D0043,-16.439047,-71.537837,tubo,obstaculo
D0044,-16.365603,-71.591904,tubo,transitable
D0045,-16.393696,-71.503075,bomba,obstaculo
D0046,-16.416007,-71.57803,tubo,transitable
D0047,-16.440595,-71.57135,tubo,transitable
D0048,-16.36249,-71.501633,tubo,transitable
D0049,-16.350715,-71.532379,tubo,transitable
D0050,-16.439512,-71.586248,valvula,obstaculo
D0051,-16.437939,-71.590461,tubo,transitable
D0052,-16.422305,-71.554945,tubo,obstaculo
D0053,-16.366027,-71.593603,tubo,transitable
D0054,-16.36393,-71.532462,tubo,obstaculo
D0055,-16.355949,-71.516434,tubo,transitable
D0056,-16.442186,-71.545097,tubo,transitable
D0057,-16.429243,-71.529114,bomba,transitable
D0058,-16.447479,-71.516116,tubo,transitable
D0059,-16.359237,-71.569766,valvula,transitable
D0060,-16.446257,-71.532941,valvula,transitable
D0061,-16.414068,-71.548054,tubo,transitable
D0062,-16.410073,-71.589749,tubo,transitable
D0063,-16.446041,-71.594378,valvula,obstaculo
D0064,-16.377784,-71.597222,bomba,transitable
D0065,-16.415394,-71.576436,tubo,obstaculo
D0066,-16.359548,-71.592355,tubo,transitable
D0067,-16.381502,-71.568164,tubo,transitable
D0068,-16.409186,-71.545658,tubo,transitable
D0069,-16.361884,-71.565493,bomba,transitable
D0070,-16.367562,-71.544656,valvula,transitable
D0071,-16.372812,-71.539908,tubo,obstaculo
D0072,-16.422414,-71.545735,valvula,transitable
D0073,-16.422926,-71.525003,valvula,transitable
D0074,-16.402342,-71.518832,valvula,transitable
D0075,-16.404508,-71.556073,bomba,transitable
D0076,-16.357459,-71.537924,bomba,obstaculo
D0077,-16.353446,-71.548356,valvula,obstaculo
D0078,-16.385101,-71.58672,tubo,transitable
D0079,-16.437856,-71.547625,bomba,transitable
D0080,-16.430483,-71.54163,tubo,transitable
D0081,-16.352224,-71.542861,bomba,transitable
D0082,-16.432795,-71.502966,bomba,transitable
D0083,-16.358759,-71.536577,bomba,transitable
D0084,-16.375876,-71.544857,valvula,transitable
D0085,-16.37384,-71.556251,bomba,obstaculo
D0086,-16.378522,-71.577143,valvula,transitable
D0087,-16.366446,-71.586519,bomba,transitable
D0088,-16.449348,-71.576958,valvula,obstaculo
D0089,-16.370829,-71.569051,tubo,transitable
D0090,-16.428783,-71.561942,bomba,transitable
D0091,-16.389222,-71.565193,valvula,transitable
D0092,-16.443658,-71.518725,bomba,obstaculo
D0093,-16.444108,-71.511835,tubo,transitable
D0094,-16.401014,-71.544986,bomba,transitable
D0095,-16.374162,-71.544527,tubo,transitable
D0096,-16.376688,-71.586149,bomba,transitable
D0097,-16.373171,-71.575254,bomba,transitable
D0098,-16.3745,-71.576874,valvula,transitable
D0099,-16.382262,-71.504387,bomba,transitable
D0100,-16.414647,-71.542772,tubo,transitable
D0101,-16.38513,-71.501331,valvula,transitable
D0102,-16.390861,-71.534666,tubo,obstaculo
D0103,-16.404187,-71.59425,bomba,obstaculo
D0104,-16.367296,-71.56529,tubo,obstaculo
D0105,-16.353484,-71.589734,tubo,transitable
D0106,-16.368455,-71.510314,tubo,transitable
D0107,-16.360401,-71.538947,tubo,transitable
D0108,-16.389271,-71.569965,bomba,obstaculo
D0109,-16.398074,-71.548442,bomba,obstaculo
D0110,-16.386092,-71.53112,tubo,transitable
D0111,-16.39302,-71.527892,bomba,transitable
D0112,-16.43942,-71.559956,bomba,transitable
D0113,-16.428969,-71.531457,bomba,transitable
D0114,-16.405553,-71.544816,valvula,obstaculo
D0115,-16.35154,-71.515838,tubo,transitable
D0116,-16.376735,-71.585018,tubo,transitable
D0117,-16.379858,-71.584023,tubo,obstaculo
D0118,-16.364909,-71.507135,valvula,transitable
D0119,-16.41141,-71.502868,tubo,transitable
D0120,-16.389692,-71.5124,tubo,obstaculo
D0121,-16.359655,-71.556869,valvula,transitable
D0122,-16.407453,-71.573639,bomba,transitable
D0123,-16.421411,-71.504382,tubo,obstaculo
D0124,-16.429776,-71.549842,bomba,obstaculo
D0125,-16.354002,-71.598799,valvula,transitable
D0126,-16.440874,-71.550548,valvula,transitable
D0127,-16.353872,-71.519578,tubo,obstaculo
D0128,-16.428214,-71.569583,valvula,obstaculo
D0129,-16.418426,-71.573234,tubo,transitable
D0130,-16.429164,-71.583868,tubo,transitable
D0131,-16.433818,-71.515667,valvula,transitable
D0132,-16.360903,-71.501815,tubo,obstaculo
D0133,-16.39315,-71.550724,tubo,transitable
D0134,-16.360102,-71.542252,tubo,transitable
D0135,-16.356868,-71.535121,valvula,transitable
D0136,-16.379391,-71.500509,tubo,transitable
D0137,-16.436355,-71.50475,tubo,transitable
D0138,-16.423946,-71.558197,tubo,obstaculo
D0139,-16.375982,-71.59351,tubo,transitable
D0140,-16.417097,-71.548146,valvula,transitable
D0141,-16.37319,-71.523385,tubo,transitable
D0142,-16.444551,-71.521976,bomba,transitable
D0143,-16.402442,-71.586978,tubo,transitable
D0144,-16.446195,-71.569229,bomba,transitable
D0145,-16.381832,-71.504663,bomba,transitable
D0146,-16.382113,-71.51736,valvula,transitable
D0147,-16.447844,-71.562958,tubo,transitable
D0148,-16.380742,-71.586817,bomba,transitable
D0149,-16.383436,-71.534261,tubo,transitable
D0150,-16.435159,-71.57728,tubo,obstaculo
D0151,-16.417396,-71.554329,tubo,transitable
D0152,-16.392027,-71.571962,tubo,transitable
D0153,-16.383108,-71.503693,valvula,transitable
D0154,-16.371389,-71.587515,tubo,obstaculo
D0155,-16.436151,-71.575511,tubo,transitable
D0156,-16.395785,-71.547553,tubo,transitable
D0157,-16.43114,-71.56879,tubo,transitable
D0158,-16.351485,-71.550593,bomba,transitable
D0159,-16.357643,-71.50581,valvula,transitable
D0160,-16.386345,-71.534534,tubo,transitable
D0161,-16.438905,-71.558775,valvula,transitable
D0162,-16.356097,-71.537789,valvula,transitable
D0163,-16.359401,-71.594827,tubo,transitable
D0164,-16.368989,-71.528661,tubo,obstaculo
D0165,-16.398974,-71.592878,bomba,obstaculo
D0166,-16.373487,-71.503275,tubo,transitable
D0167,-16.36458,-71.533669,tubo,transitable
D0168,-16.419567,-71.577866,valvula,obstaculo
D0169,-16.387829,-71.592596,bomba,obstaculo
D0170,-16.371127,-71.535937,valvula,transitable
D0171,-16.400022,-71.554365,bomba,obstaculo
D0172,-16.429042,-71.573717,tubo,obstaculo
D0173,-16.390534,-71.536263,tubo,transitable
D0174,-16.38505,-71.538244,valvula,transitable
D0175,-16.424219,-71.535183,bomba,transitable
D0176,-16.441666,-71.54611,tubo,obstaculo
D0177,-16.412566,-71.542757,valvula,obstaculo
D0178,-16.438385,-71.530405,tubo,transitable
D0179,-16.370524,-71.528269,bomba,obstaculo
D0180,-16.406789,-71.513931,tubo,transitable
D0181,-16.3548,-71.524314,valvula,transitable
D0182,-16.390575,-71.545314,bomba,transitable
D0183,-16.3877,-71.505838,tubo,obstaculo
D0184,-16.375966,-71.570584,valvula,obstaculo
D0185,-16.417624,-71.554461,valvula,transitable
D0186,-16.422938,-71.557405,valvula,obstaculo
D0187,-16.397717,-71.548536,valvula,transitable
D0188,-16.359148,-71.599166,valvula,transitable
D0189,-16.42343,-71.5691,tubo,obstaculo
D0190,-16.37209,-71.555127,bomba,obstaculo
D0191,-16.41107,-71.566713,tubo,obstaculo
D0192,-16.397662,-71.53223,bomba,obstaculo
D0193,-16.41541,-71.555018,tubo,transitable
D0194,-16.355107,-71.597149,tubo,transitable
D0195,-16.410474,-71.512872,tubo,transitable
D0196,-16.437063,-71.571425,tubo,transitable
D0197,-16.351137,-71.568409,tubo,transitable
D0198,-16.390044,-71.519301,valvula,transitable
D0199,-16.435057,-71.531497,tubo,transitable
D0200,-16.377154,-71.546025,tubo,transitable
D0201,-16.424813,-71.571527,bomba,transitable
D0202,-16.39389,-71.509589,tubo,transitable
D0203,-16.42405,-71.541937,tubo,obstaculo
D0204,-16.366834,-71.532906,tubo,transitable
D0205,-16.367232,-71.540713,tubo,transitable
D0206,-16.356981,-71.535892,tubo,transitable
D0207,-16.389809,-71.513252,valvula,transitable
D0208,-16.395026,-71.578904,tubo,transitable
D0209,-16.422857,-71.587507,tubo,transitable
D0210,-16.406477,-71.537622,tubo,transitable
D0211,-16.436658,-71.501675,tubo,transitable
D0212,-16.439056,-71.55339,valvula,transitable
D0213,-16.449867,-71.529125,tubo,transitable
D0214,-16.40053,-71.557905,tubo,transitable
D0215,-16.392367,-71.571914,bomba,transitable
D0216,-16.441967,-71.571651,tubo,obstaculo
D0217,-16.412677,-71.596152,valvula,transitable
D0218,-16.418208,-71.501269,tubo,transitable
D0219,-16.401491,-71.57038,tubo,transitable
D0220,-16.41204,-71.590735,bomba,transitable
D0221,-16.419851,-71.513656,valvula,transitable
D0222,-16.421218,-71.551043,tubo,obstaculo
D0223,-16.383435,-71.568603,valvula,transitable
D0224,-16.39713,-71.575675,valvula,obstaculo
D0225,-16.400005,-71.5722,bomba,obstaculo
D0226,-16.419418,-71.593516,tubo,obstaculo
D0227,-16.408423,-71.51931,tubo,transitable
D0228,-16.388766,-71.560293,valvula,obstaculo
D0229,-16.360391,-71.536981,tubo,obstaculo
D0230,-16.401984,-71.596813,tubo,transitable
D0231,-16.426366,-71.561895,tubo,transitable
D0232,-16.362661,-71.582025,tubo,transitable
D0233,-16.431848,-71.536871,bomba,transitable
D0234,-16.38088,-71.515291,tubo,obstaculo
D0235,-16.405519,-71.591019,tubo,transitable
D0236,-16.388456,-71.572059,tubo,obstaculo
D0237,-16.389676,-71.57635,bomba,transitable
D0238,-16.408724,-71.556293,tubo,transitable
D0239,-16.447888,-71.554178,tubo,obstaculo
D0240,-16.382621,-71.553368,tubo,transitable
D0241,-16.409769,-71.515312,tubo,obstaculo
D0242,-16.405618,-71.560768,valvula,obstaculo
D0243,-16.430151,-71.507417,tubo,transitable
D0244,-16.37388,-71.529164,valvula,transitable
D0245,-16.356891,-71.564611,tubo,transitable
D0246,-16.444481,-71.583439,valvula,transitable
D0247,-16.383773,-71.581674,tubo,transitable
D0248,-16.437952,-71.586958,bomba,transitable
D0249,-16.378635,-71.545894,tubo,transitable
D0250,-16.396872,-71.5728,tubo,transitable
D0251,-16.392686,-71.578192,tubo,obstaculo
D0252,-16.350858,-71.597912,tubo,obstaculo
D0253,-16.402017,-71.550142,bomba,transitable
D0254,-16.407192,-71.569328,tubo,obstaculo
D0255,-16.441496,-71.574482,tubo,transitable
D0256,-16.358393,-71.550241,tubo,obstaculo
D0257,-16.375975,-71.511476,tubo,transitable
D0258,-16.384632,-71.550129,bomba,transitable
D0259,-16.425023,-71.502609,valvula,transitable
D0260,-16.35809,-71.565216,tubo,transitable
D0261,-16.422223,-71.549831,tubo,transitable
D0262,-16.357464,-71.521458,tubo,transitable
D0263,-16.449854,-71.563844,tubo,obstaculo
D0264,-16.36202,-71.515768,tubo,transitable
D0265,-16.364899,-71.541286,valvula,transitable
D0266,-16.381908,-71.504656,tubo,transitable
D0267,-16.393896,-71.532291,bomba,transitable
D0268,-16.445732,-71.501979,bomba,transitable
D0269,-16.354728,-71.592912,tubo,transitable
D0270,-16.40016,-71.54885,tubo,transitable
D0271,-16.406739,-71.511474,bomba,transitable
D0272,-16.39187,-71.557571,valvula,transitable
D0273,-16.421298,-71.547305,valvula,obstaculo
D0274,-16.40134,-71.528154,bomba,transitable
D0275,-16.432113,-71.59611,valvula,obstaculo
D0276,-16.399049,-71.548974,tubo,transitable
D0277,-16.392071,-71.520584,tubo,transitable
D0278,-16.350199,-71.513898,valvula,transitable
D0279,-16.350214,-71.540088,valvula,transitable
D0280,-16.410133,-71.511497,valvula,transitable
D0281,-16.430226,-71.536848,tubo,transitable
D0282,-16.392583,-71.571046,valvula,transitable
D0283,-16.440121,-71.587225,valvula,transitable
D0284,-16.388353,-71.524295,tubo,transitable
D0285,-16.352047,-71.569368,tubo,transitable
D0286,-16.372749,-71.597119,tubo,transitable
D0287,-16.380677,-71.569663,valvula,transitable
D0288,-16.424644,-71.532557,valvula,transitable
D0289,-16.354714,-71.516652,tubo,obstaculo
D0290,-16.399554,-71.535638,valvula,obstaculo
D0291,-16.411565,-71.533776,bomba,transitable
D0292,-16.394384,-71.540926,bomba,obstaculo
D0293,-16.374583,-71.516459,tubo,obstaculo
D0294,-16.437101,-71.502529,bomba,transitable
D0295,-16.36732,-71.573572,valvula,transitable
D0296,-16.397957,-71.538132,bomba,transitable
D0297,-16.382381,-71.531319,tubo,transitable
D0298,-16.387161,-71.520233,tubo,transitable
D0299,-16.421813,-71.515377,valvula,transitable
D0300,-16.393773,-71.571349,bomba,transitable
D0301,-16.382313,-71.527511,tubo,transitable
D0302,-16.390712,-71.584487,tubo,transitable
D0303,-16.404656,-71.532245,tubo,transitable
D0304,-16.42507,-71.565972,tubo,transitable
D0305,-16.418191,-71.562482,bomba,transitable
D0306,-16.436931,-71.553912,valvula,transitable
D0307,-16.446382,-71.548706,bomba,transitable
D0308,-16.388138,-71.57328,bomba,transitable
D0309,-16.423223,-71.562654,tubo,obstaculo
D0310,-16.355988,-71.561453,bomba,transitable
D0311,-16.407091,-71.505605,tubo,transitable
D0312,-16.422344,-71.559855,tubo,transitable
D0313,-16.380356,-71.500711,valvula,transitable
D0314,-16.377379,-71.509135,valvula,transitable
D0315,-16.379604,-71.516946,tubo,transitable
D0316,-16.42009,-71.540205,bomba,transitable
D0317,-16.438848,-71.514327,tubo,transitable
D0318,-16.432141,-71.563303,valvula,transitable
D0319,-16.3535,-71.524426,bomba,transitable
D0320,-16.401782,-71.595574,valvula,transitable
D0321,-16.399498,-71.52213,bomba,transitable
D0322,-16.429008,-71.566455,valvula,obstaculo
D0323,-16.438105,-71.597146,valvula,transitable
D0324,-16.36219,-71.503582,bomba,obstaculo
D0325,-16.365228,-71.528899,tubo,transitable
D0326,-16.406547,-71.528508,tubo,transitable
D0327,-16.421035,-71.54815,valvula,obstaculo
D0328,-16.434811,-71.50907,tubo,obstaculo
D0329,-16.385319,-71.530747,tubo,transitable
D0330,-16.351703,-71.591777,valvula,transitable
D0331,-16.427571,-71.528423,bomba,transitable
D0332,-16.392005,-71.58062,valvula,transitable
D0333,-16.363946,-71.532794,tubo,obstaculo
D0334,-16.381807,-71.595621,tubo,transitable
D0335,-16.386814,-71.565572,bomba,obstaculo
D0336,-16.415599,-71.519347,bomba,obstaculo
D0337,-16.370574,-71.528036,bomba,transitable
D0338,-16.375397,-71.558421,valvula,obstaculo
D0339,-16.354898,-71.550192,bomba,transitable
D0340,-16.403259,-71.512772,valvula,obstaculo
D0341,-16.41095,-71.581417,tubo,transitable
D0342,-16.373099,-71.575545,tubo,transitable
D0343,-16.439247,-71.531244,tubo,obstaculo
D0344,-16.368963,-71.526154,valvula,transitable
D0345,-16.365965,-71.518376,tubo,transitable
D0346,-16.369284,-71.536074,bomba,transitable
D0347,-16.371269,-71.592425,tubo,transitable
D0348,-16.390745,-71.502404,bomba,transitable
D0349,-16.374077,-71.507659,bomba,transitable
D0350,-16.358817,-71.526485,tubo,transitable
D0351,-16.42037,-71.505147,valvula,transitable
D0352,-16.422754,-71.532739,tubo,transitable
D0353,-16.415895,-71.520525,tubo,transitable
D0354,-16.432169,-71.583497,bomba,obstaculo
D0355,-16.400886,-71.553695,valvula,transitable
D0356,-16.394515,-71.500105,valvula,transitable
D0357,-16.392058,-71.596528,tubo,obstaculo
D0358,-16.363495,-71.515488,tubo,transitable
D0359,-16.398803,-71.574992,tubo,obstaculo
D0360,-16.430492,-71.577093,tubo,transitable
D0361,-16.438282,-71.536813,valvula,transitable
D0362,-16.41141,-71.59746,tubo,transitable
D0363,-16.361845,-71.56727,bomba,transitable
D0364,-16.41553,-71.55671,bomba,obstaculo
D0365,-16.428557,-71.503041,bomba,transitable
D0366,-16.418211,-71.545154,valvula,transitable
D0367,-16.416128,-71.573062,valvula,transitable
D0368,-16.430543,-71.591639,tubo,transitable
D0369,-16.413196,-71.597926,valvula,obstaculo
D0370,-16.35792,-71.517881,tubo,transitable
D0371,-16.408719,-71.525767,valvula,transitable
D0372,-16.421251,-71.501893,tubo,transitable
D0373,-16.422604,-71.585482,valvula,transitable
D0374,-16.438487,-71.571805,bomba,transitable
D0375,-16.429286,-71.511699,bomba,transitable
D0376,-16.376853,-71.556038,bomba,transitable
D0377,-16.371074,-71.581269,tubo,transitable
D0378,-16.397551,-71.514122,bomba,transitable
D0379,-16.365099,-71.559561,bomba,transitable
D0380,-16.358444,-71.546166,tubo,transitable
D0381,-16.434223,-71.522233,tubo,obstaculo
D0382,-16.350797,-71.59838,bomba,obstaculo
D0383,-16.365462,-71.579248,tubo,transitable
D0384,-16.381175,-71.583002,tubo,transitable
D0385,-16.401133,-71.578795,valvula,obstaculo
D0386,-16.429748,-71.544068,valvula,transitable
D0387,-16.404668,-71.523382,tubo,transitable
D0388,-16.354056,-71.520144,tubo,transitable
D0389,-16.371626,-71.558254,bomba,transitable
D0390,-16.352301,-71.543028,valvula,obstaculo
D0391,-16.418567,-71.584348,valvula,transitable
D0392,-16.412198,-71.57994,bomba,obstaculo
D0393,-16.428776,-71.558845,valvula,transitable
D0394,-16.413155,-71.575665,valvula,transitable
D0395,-16.381999,-71.525142,tubo,transitable
D0396,-16.384509,-71.518345,tubo,transitable
D0397,-16.364832,-71.543843,bomba,obstaculo
D0398,-16.41366,-71.535603,tubo,transitable
D0399,-16.430979,-71.57484,tubo,transitable
D0400,-16.362734,-71.537423,tubo,transitable
D0401,-16.39824,-71.505376,tubo,obstaculo
D0402,-16.440844,-71.564554,tubo,obstaculo
D0403,-16.36909,-71.572413,bomba,obstaculo
D0404,-16.444049,-71.524101,tubo,transitable
D0405,-16.364657,-71.559139,tubo,transitable
D0406,-16.389858,-71.597434,tubo,transitable
D0407,-16.449964,-71.519177,tubo,transitable
D0408,-16.44365,-71.563233,bomba,transitable
D0409,-16.432833,-71.581292,tubo,transitable
D0410,-16.396789,-71.581435,tubo,transitable
D0411,-16.448608,-71.517752,tubo,transitable
D0412,-16.375236,-71.548525,bomba,transitable
D0413,-16.365897,-71.52285,valvula,obstaculo
D0414,-16.373039,-71.504125,valvula,obstaculo
D0415,-16.384352,-71.560277,tubo,obstaculo
D0416,-16.40354,-71.534707,bomba,transitable
D0417,-16.358437,-71.529933,tubo,transitable
D0418,-16.380328,-71.522767,valvula,transitable
D0419,-16.350611,-71.507849,valvula,obstaculo
D0420,-16.391823,-71.555263,tubo,transitable
D0421,-16.353061,-71.559075,valvula,transitable
D0422,-16.433511,-71.540405,valvula,obstaculo
D0423,-16.389973,-71.576854,tubo,transitable
D0424,-16.407647,-71.560115,bomba,transitable
D0425,-16.443844,-71.527097,tubo,transitable
D0426,-16.408832,-71.575619,tubo,transitable
D0427,-16.396827,-71.597124,valvula,transitable
D0428,-16.387846,-71.522382,tubo,transitable
D0429,-16.368434,-71.535699,tubo,obstaculo
D0430,-16.424489,-71.599974,bomba,obstaculo
D0431,-16.399617,-71.513646,valvula,transitable
D0432,-16.351631,-71.55718,tubo,transitable
D0433,-16.383645,-71.552766,tubo,transitable
D0434,-16.431163,-71.550362,bomba,transitable
D0435,-16.414829,-71.545629,tubo,obstaculo
D0436,-16.422771,-71.536809,valvula,transitable
D0437,-16.389441,-71.511866,bomba,obstaculo
D0438,-16.378189,-71.588138,tubo,transitable
D0439,-16.359513,-71.589378,tubo,transitable
D0440,-16.39267,-71.557064,valvula,obstaculo
D0441,-16.424174,-71.566443,valvula,obstaculo
D0442,-16.361479,-71.522104,valvula,transitable
D0443,-16.380793,-71.521889,tubo,transitable
D0444,-16.422348,-71.50766,tubo,transitable
D0445,-16.429526,-71.547866,valvula,transitable
D0446,-16.409141,-71.549323,tubo,transitable
D0447,-16.417537,-71.549615,bomba,transitable
D0448,-16.38128,-71.510372,tubo,transitable
D0449,-16.387762,-71.530098,tubo,transitable
D0450,-16.353211,-71.582301,bomba,transitable
D0451,-16.445047,-71.538392,tubo,transitable
D0452,-16.410464,-71.574145,tubo,obstaculo
D0453,-16.410565,-71.50528,tubo,obstaculo
D0454,-16.439237,-71.538268,tubo,transitable
D0455,-16.437943,-71.540691,valvula,transitable
D0456,-16.391657,-71.586384,valvula,transitable
D0457,-16.40794,-71.563809,tubo,transitable
D0458,-16.41721,-71.588662,tubo,transitable
D0459,-16.356525,-71.534792,tubo,transitable
D0460,-16.404065,-71.511116,tubo,obstaculo
D0461,-16.416045,-71.584551,valvula,transitable
D0462,-16.428443,-71.596122,bomba,transitable
D0463,-16.376627,-71.555174,bomba,transitable
D0464,-16.429272,-71.515323,tubo,transitable
D0465,-16.417005,-71.534791,tubo,transitable
D0466,-16.393552,-71.513867,bomba,transitable
D0467,-16.440081,-71.516469,bomba,transitable
D0468,-16.395543,-71.560758,tubo,transitable
D0469,-16.368295,-71.503669,valvula,transitable
D0470,-16.391268,-71.504602,bomba,transitable
D0471,-16.394121,-71.537729,tubo,transitable
D0472,-16.406788,-71.561455,tubo,transitable
D0473,-16.361255,-71.52547,tubo,transitable
D0474,-16.402709,-71.522403,valvula,transitable
D0475,-16.441852,-71.589858,valvula,transitable
D0476,-16.434739,-71.555262,tubo,obstaculo
D0477,-16.391324,-71.523614,tubo,transitable
D0478,-16.365111,-71.584285,bomba,obstaculo
D0479,-16.430282,-71.526969,tubo,transitable
D0480,-16.37487,-71.56108,bomba,transitable
D0481,-16.396912,-71.528947,bomba,obstaculo
D0482,-16.398851,-71.506416,valvula,transitable
D0483,-16.445333,-71.567531,valvula,transitable
D0484,-16.366522,-71.502506,valvula,transitable
D0485,-16.392626,-71.571779,tubo,transitable
D0486,-16.394063,-71.598083,tubo,transitable
D0487,-16.416397,-71.504371,valvula,transitable
D0488,-16.353403,-71.587531,bomba,transitable
D0489,-16.382825,-71.525772,tubo,obstaculo
D0490,-16.368103,-71.516306,bomba,transitable
D0491,-16.440147,-71.576637,tubo,transitable
D0492,-16.424136,-71.557654,valvula,transitable
D0493,-16.438518,-71.586061,bomba,transitable
D0494,-16.386816,-71.505256,tubo,transitable
D0495,-16.398277,-71.568763,bomba,obstaculo
D0496,-16.432773,-71.515526,tubo,obstaculo
D0497,-16.416384,-71.534408,bomba,obstaculo
D0498,-16.421307,-71.551111,tubo,transitable
D0499,-16.439257,-71.554518,bomba,transitable
D0500,-16.423948,-71.599499,valvula,transitable
<<<<<<< HEAD
=======
D0001,-16.42578,-71.562994,valvula,transitable
D0002,-16.37847,-71.59414,bomba,transitable
D0003,-16.39762,-71.597766,bomba,transitable
D0004,-16.425103,-71.595068,tubo,transitable
D0005,-16.395979,-71.519822,valvula,transitable
D0006,-16.379894,-71.503581,bomba,transitable
D0007,-16.376274,-71.591646,tubo,transitable
D0008,-16.415972,-71.55567,tubo,transitable
D0009,-16.396515,-71.556506,valvula,transitable
D0010,-16.355607,-71.542048,tubo,transitable
D0011,-16.443686,-71.509533,valvula,transitable
D0012,-16.439905,-71.573599,valvula,transitable
D0013,-16.393541,-71.596216,bomba,transitable
D0014,-16.395853,-71.599943,tubo,transitable
D0015,-16.42577,-71.549765,tubo,obstaculo
D0016,-16.445298,-71.588228,tubo,transitable
D0017,-16.374784,-71.532684,valvula,transitable
D0018,-16.443187,-71.522906,tubo,transitable
D0019,-16.422068,-71.576872,bomba,obstaculo
D0020,-16.443991,-71.521751,tubo,transitable
D0021,-16.353289,-71.509671,valvula,obstaculo
D0022,-16.387633,-71.52521,valvula,transitable
D0023,-16.38411,-71.559033,tubo,obstaculo
D0024,-16.400884,-71.576151,bomba,obstaculo
D0025,-16.445249,-71.525567,valvula,obstaculo
D0026,-16.39029,-71.594141,valvula,transitable
D0027,-16.436516,-71.510364,valvula,transitable
D0028,-16.420012,-71.578537,valvula,transitable
D0029,-16.395158,-71.5221,tubo,obstaculo
D0030,-16.445622,-71.569855,valvula,transitable
D0031,-16.435961,-71.550798,bomba,transitable
D0032,-16.440424,-71.515576,tubo,transitable
D0033,-16.352101,-71.563965,tubo,transitable
D0034,-16.379046,-71.525856,bomba,transitable
D0035,-16.401141,-71.54092,valvula,transitable
D0036,-16.443139,-71.537988,valvula,obstaculo
